Date,Crop,Price_per_Ton_EGP
2024-11-03,Tomato (طماطم),4902.58
2024-11-04,Tomato (طماطم),4896.71
2024-11-05,Tomato (طماطم),4883.02
2024-11-06,Tomato (طماطم),4855.15
2024-11-07,Tomato (طماطم),4833.3
2024-11-08,Tomato (طماطم),4879.14
2024-11-09,Tomato (طماطم),4855.97
2024-11-10,Tomato (طماطم),4782.59
2024-11-11,Tomato (طماطم),4813.55
2024-11-12,Tomato (طماطم),4797.18
2024-11-13,Tomato (طماطم),4792.72
2024-11-14,Tomato (طماطم),4867.17
2024-11-15,Tomato (طماطم),4860.31
2024-11-16,Tomato (طماطم),4869.04
2024-11-17,Tomato (طماطم),4804.48
2024-11-18,Tomato (طماطم),4787.98
2024-11-19,Tomato (طماطم),4813.05
2024-11-20,Tomato (طماطم),4729.99
2024-11-21,Tomato (طماطم),4734.85
2024-11-22,Tomato (طماطم),4734.81
2024-11-23,Tomato (طماطم),4731.92
2024-11-24,Tomato (طماطم),4778.94
2024-11-25,Tomato (طماطم),4790.94
2024-11-26,Tomato (طماطم),4860.24
2024-11-27,Tomato (طماطم),4806.08
2024-11-28,Tomato (طماطم),4808.51
2024-11-29,Tomato (طماطم),4808.5
2024-11-30,Tomato (طماطم),4750.92
2024-12-01,Tomato (طماطم),4794.74
2024-12-02,Tomato (طماطم),4907.12
2024-12-03,Tomato (طماطم),4902.53
2024-12-04,Tomato (طماطم),4924.17
2024-12-05,Tomato (طماطم),4924.92
2024-12-06,Tomato (طماطم),4885.9
2024-12-07,Tomato (طماطم),4791.65
2024-12-08,Tomato (طماطم),4753.28
2024-12-09,Tomato (طماطم),4680.73
2024-12-10,Tomato (طماطم),4763.12
2024-12-11,Tomato (طماطم),4754.69
2024-12-12,Tomato (طماطم),4734.85
2024-12-13,Tomato (طماطم),4776.91
2024-12-14,Tomato (طماطم),4718.55
2024-12-15,Tomato (طماطم),4678.08
2024-12-16,Tomato (طماطم),4679.5
2024-12-17,Tomato (طماطم),4729.09
2024-12-18,Tomato (طماطم),4752.46
2024-12-19,Tomato (طماطم),4763.31
2024-12-20,Tomato (طماطم),4765.79
2024-12-21,Tomato (طماطم),4784.51
2024-12-22,Tomato (طماطم),4793.45
2024-12-23,Tomato (طماطم),4740.95
2024-12-24,Tomato (طماطم),4742.4
2024-12-25,Tomato (طماطم),4688.0
2024-12-26,Tomato (طماطم),4691.48
2024-12-27,Tomato (طماطم),4667.01
2024-12-28,Tomato (طماطم),4793.7
2024-12-29,Tomato (طماطم),4791.56
2024-12-30,Tomato (طماطم),4721.35
2024-12-31,Tomato (طماطم),4714.78
2025-01-01,Tomato (طماطم),4740.89
2025-01-02,Tomato (طماطم),4824.85
2025-01-03,Tomato (طماطم),4795.8
2025-01-04,Tomato (طماطم),4717.26
2025-01-05,Tomato (طماطم),4758.82
2025-01-06,Tomato (طماطم),4690.64
2025-01-07,Tomato (طماطم),4669.84
2025-01-08,Tomato (طماطم),4658.1
2025-01-09,Tomato (طماطم),4655.91
2025-01-10,Tomato (طماطم),4691.79
2025-01-11,Tomato (طماطم),4659.18
2025-01-12,Tomato (طماطم),4647.2
2025-01-13,Tomato (طماطم),4648.34
2025-01-14,Tomato (طماطم),4657.81
2025-01-15,Tomato (طماطم),4664.82
2025-01-16,Tomato (طماطم),4688.89
2025-01-17,Tomato (طماطم),4733.49
2025-01-18,Tomato (طماطم),4755.66
2025-01-19,Tomato (طماطم),4781.02
2025-01-20,Tomato (طماطم),4704.72
2025-01-21,Tomato (طماطم),4710.18
2025-01-22,Tomato (طماطم),4737.23
2025-01-23,Tomato (طماطم),4776.89
2025-01-24,Tomato (طماطم),4745.62
2025-01-25,Tomato (طماطم),4716.15
2025-01-26,Tomato (طماطم),4691.05
2025-01-27,Tomato (طماطم),4721.6
2025-01-28,Tomato (طماطم),4777.16
2025-01-29,Tomato (طماطم),4760.78
2025-01-30,Tomato (طماطم),4810.29
2025-01-31,Tomato (طماطم),4820.7
2025-02-01,Tomato (طماطم),4818.85
2025-02-02,Tomato (طماطم),4812.77
2025-02-03,Tomato (طماطم),4854.7
2025-02-04,Tomato (طماطم),4875.7
2025-02-05,Tomato (طماطم),4994.33
2025-02-06,Tomato (طماطم),4956.68
2025-02-07,Tomato (طماطم),4987.65
2025-02-08,Tomato (طماطم),4966.38
2025-02-09,Tomato (طماطم),4928.21
2025-02-10,Tomato (طماطم),4933.07
2025-02-11,Tomato (طماطم),4945.45
2025-02-12,Tomato (طماطم),5096.98
2025-02-13,Tomato (طماطم),5093.5
2025-02-14,Tomato (طماطم),5042.82
2025-02-15,Tomato (طماطم),5062.4
2025-02-16,Tomato (طماطم),4964.7
2025-02-17,Tomato (طماطم),4966.23
2025-02-18,Tomato (طماطم),4973.25
2025-02-19,Tomato (طماطم),5019.3
2025-02-20,Tomato (طماطم),5074.4
2025-02-21,Tomato (طماطم),5055.72
2025-02-22,Tomato (طماطم),5054.78
2025-02-23,Tomato (طماطم),5023.15
2025-02-24,Tomato (طماطم),4973.51
2025-02-25,Tomato (طماطم),4995.85
2025-02-26,Tomato (طماطم),4939.1
2025-02-27,Tomato (طماطم),4925.37
2025-02-28,Tomato (طماطم),4882.7
2025-03-01,Tomato (طماطم),4917.34
2025-03-02,Tomato (طماطم),5014.64
2025-03-03,Tomato (طماطم),4956.86
2025-03-04,Tomato (طماطم),4871.57
2025-03-05,Tomato (طماطم),4872.76
2025-03-06,Tomato (طماطم),4881.04
2025-03-07,Tomato (طماطم),4899.54
2025-03-08,Tomato (طماطم),4884.84
2025-03-09,Tomato (طماطم),4882.48
2025-03-10,Tomato (طماطم),4908.58
2025-03-11,Tomato (طماطم),4968.39
2025-03-12,Tomato (طماطم),4878.47
2025-03-13,Tomato (طماطم),4867.9
2025-03-14,Tomato (طماطم),4886.52
2025-03-15,Tomato (طماطم),4848.59
2025-03-16,Tomato (طماطم),4943.15
2025-03-17,Tomato (طماطم),4919.43
2025-03-18,Tomato (طماطم),4925.45
2025-03-19,Tomato (طماطم),4961.37
2025-03-20,Tomato (طماطم),4939.95
2025-03-21,Tomato (طماطم),4855.8
2025-03-22,Tomato (طماطم),4842.57
2025-03-23,Tomato (طماطم),4902.27
2025-03-24,Tomato (طماطم),4893.68
2025-03-25,Tomato (طماطم),4859.63
2025-03-26,Tomato (طماطم),4914.19
2025-03-27,Tomato (طماطم),4905.96
2025-03-28,Tomato (طماطم),4888.76
2025-03-29,Tomato (طماطم),4904.55
2025-03-30,Tomato (طماطم),4951.42
2025-03-31,Tomato (طماطم),5078.83
2025-04-01,Tomato (طماطم),5128.53
2025-04-02,Tomato (طماطم),5194.85
2025-04-03,Tomato (طماطم),5177.88
2025-04-04,Tomato (طماطم),5134.91
2025-04-05,Tomato (طماطم),5146.35
2025-04-06,Tomato (طماطم),5160.01
2025-04-07,Tomato (طماطم),5114.38
2025-04-08,Tomato (طماطم),5113.89
2025-04-09,Tomato (طماطم),5142.12
2025-04-10,Tomato (طماطم),5168.37
2025-04-11,Tomato (طماطم),5201.8
2025-04-12,Tomato (طماطم),5224.54
2025-04-13,Tomato (طماطم),5207.36
2025-04-14,Tomato (طماطم),5189.8
2025-04-15,Tomato (طماطم),5137.95
2025-04-16,Tomato (طماطم),5235.25
2025-04-17,Tomato (طماطم),5243.96
2025-04-18,Tomato (طماطم),5240.7
2025-04-19,Tomato (طماطم),5202.21
2025-04-20,Tomato (طماطم),5356.9
2025-04-21,Tomato (طماطم),5311.09
2025-04-22,Tomato (طماطم),5297.45
2025-04-23,Tomato (طماطم),5326.0
2025-04-24,Tomato (طماطم),5363.71
2025-04-25,Tomato (طماطم),5419.25
2025-04-26,Tomato (طماطم),5517.22
2025-04-27,Tomato (طماطم),5550.06
2025-04-28,Tomato (طماطم),5504.72
2025-04-29,Tomato (طماطم),5499.28
2025-04-30,Tomato (طماطم),5522.0
2025-05-01,Tomato (طماطم),5632.68
2025-05-02,Tomato (طماطم),5569.98
2025-05-03,Tomato (طماطم),5637.23
2025-05-04,Tomato (طماطم),5653.27
2025-05-05,Tomato (طماطم),5702.12
2025-05-06,Tomato (طماطم),5703.91
2025-05-07,Tomato (طماطم),5668.59
2025-05-08,Tomato (طماطم),5712.86
2025-05-09,Tomato (طماطم),5752.21
2025-05-10,Tomato (طماطم),5807.36
2025-05-11,Tomato (طماطم),5813.16
2025-05-12,Tomato (طماطم),5789.53
2025-05-13,Tomato (طماطم),5717.86
2025-05-14,Tomato (طماطم),5765.01
2025-05-15,Tomato (طماطم),5792.28
2025-05-16,Tomato (طماطم),5749.98
2025-05-17,Tomato (طماطم),5728.93
2025-05-18,Tomato (طماطم),5711.37
2025-05-19,Tomato (طماطم),5642.89
2025-05-20,Tomato (طماطم),5607.57
2025-05-21,Tomato (طماطم),5556.34
2025-05-22,Tomato (طماطم),5541.07
2025-05-23,Tomato (طماطم),5509.37
2025-05-24,Tomato (طماطم),5433.15
2025-05-25,Tomato (طماطم),5539.29
2025-05-26,Tomato (طماطم),5606.82
2025-05-27,Tomato (طماطم),5572.65
2025-05-28,Tomato (طماطم),5590.93
2025-05-29,Tomato (طماطم),5616.35
2025-05-30,Tomato (طماطم),5680.33
2025-05-31,Tomato (طماطم),5643.7
2025-06-01,Tomato (طماطم),5702.48
2025-06-02,Tomato (طماطم),5679.14
2025-06-03,Tomato (طماطم),5616.27
2025-06-04,Tomato (طماطم),5656.28
2025-06-05,Tomato (طماطم),5724.48
2025-06-06,Tomato (طماطم),5857.42
2025-06-07,Tomato (طماطم),5800.85
2025-06-08,Tomato (طماطم),5839.07
2025-06-09,Tomato (طماطم),5821.73
2025-06-10,Tomato (طماطم),5863.91
2025-06-11,Tomato (طماطم),5793.27
2025-06-12,Tomato (طماطم),5732.87
2025-06-13,Tomato (طماطم),5696.69
2025-06-14,Tomato (طماطم),5703.11
2025-06-15,Tomato (طماطم),5673.39
2025-06-16,Tomato (طماطم),5708.54
2025-06-17,Tomato (طماطم),5761.94
2025-06-18,Tomato (طماطم),5793.84
2025-06-19,Tomato (طماطم),5876.56
2025-06-20,Tomato (طماطم),5898.99
2025-06-21,Tomato (طماطم),5839.65
2025-06-22,Tomato (طماطم),5909.17
2025-06-23,Tomato (طماطم),5880.13
2025-06-24,Tomato (طماطم),5926.72
2025-06-25,Tomato (طماطم),6006.34
2025-06-26,Tomato (طماطم),6029.96
2025-06-27,Tomato (طماطم),5955.8
2025-06-28,Tomato (طماطم),5910.39
2025-06-29,Tomato (طماطم),5976.88
2025-06-30,Tomato (طماطم),5968.64
2025-07-01,Tomato (طماطم),5972.69
2025-07-02,Tomato (طماطم),6010.56
2025-07-03,Tomato (طماطم),6045.16
2025-07-04,Tomato (طماطم),6058.75
2025-07-05,Tomato (طماطم),6047.81
2025-07-06,Tomato (طماطم),6031.53
2025-07-07,Tomato (طماطم),6073.64
2025-07-08,Tomato (طماطم),6100.39
2025-07-09,Tomato (طماطم),6086.45
2025-07-10,Tomato (طماطم),6139.34
2025-07-11,Tomato (طماطم),6131.53
2025-07-12,Tomato (طماطم),6087.45
2025-07-13,Tomato (طماطم),6047.86
2025-07-14,Tomato (طماطم),5997.15
2025-07-15,Tomato (طماطم),5981.61
2025-07-16,Tomato (طماطم),6041.24
2025-07-17,Tomato (طماطم),5998.78
2025-07-18,Tomato (طماطم),6005.87
2025-07-19,Tomato (طماطم),5970.56
2025-07-20,Tomato (طماطم),5954.94
2025-07-21,Tomato (طماطم),5876.69
2025-07-22,Tomato (طماطم),5862.79
2025-07-23,Tomato (طماطم),5850.09
2025-07-24,Tomato (طماطم),5873.95
2025-07-25,Tomato (طماطم),5881.84
2025-07-26,Tomato (طماطم),5818.51
2025-07-27,Tomato (طماطم),5869.17
2025-07-28,Tomato (طماطم),5876.02
2025-07-29,Tomato (طماطم),5882.14
2025-07-30,Tomato (طماطم),5877.75
2025-07-31,Tomato (طماطم),5847.81
2025-08-01,Tomato (طماطم),5854.53
2025-08-02,Tomato (طماطم),5874.01
2025-08-03,Tomato (طماطم),5782.24
2025-08-04,Tomato (طماطم),5750.76
2025-08-05,Tomato (طماطم),5733.35
2025-08-06,Tomato (طماطم),5741.37
2025-08-07,Tomato (طماطم),5796.14
2025-08-08,Tomato (طماطم),5752.54
2025-08-09,Tomato (طماطم),5722.51
2025-08-10,Tomato (طماطم),5691.65
2025-08-11,Tomato (طماطم),5646.22
2025-08-12,Tomato (طماطم),5623.4
2025-08-13,Tomato (طماطم),5656.37
2025-08-14,Tomato (طماطم),5598.01
2025-08-15,Tomato (طماطم),5613.62
2025-08-16,Tomato (طماطم),5522.65
2025-08-17,Tomato (طماطم),5488.6
2025-08-18,Tomato (طماطم),5466.05
2025-08-19,Tomato (طماطم),5543.61
2025-08-20,Tomato (طماطم),5523.6
2025-08-21,Tomato (طماطم),5407.17
2025-08-22,Tomato (طماطم),5300.77
2025-08-23,Tomato (طماطم),5295.93
2025-08-24,Tomato (طماطم),5319.98
2025-08-25,Tomato (طماطم),5332.03
2025-08-26,Tomato (طماطم),5333.61
2025-08-27,Tomato (طماطم),5384.83
2025-08-28,Tomato (طماطم),5350.89
2025-08-29,Tomato (طماطم),5388.59
2025-08-30,Tomato (طماطم),5299.87
2025-08-31,Tomato (طماطم),5247.43
2025-09-01,Tomato (طماطم),5149.81
2025-09-02,Tomato (طماطم),5128.74
2025-09-03,Tomato (طماطم),5119.02
2025-09-04,Tomato (طماطم),5117.26
2025-09-05,Tomato (طماطم),5112.83
2025-09-06,Tomato (طماطم),5058.86
2025-09-07,Tomato (طماطم),5041.7
2025-09-08,Tomato (طماطم),4959.13
2025-09-09,Tomato (طماطم),5019.53
2025-09-10,Tomato (طماطم),4996.55
2025-09-11,Tomato (طماطم),4964.24
2025-09-12,Tomato (طماطم),5035.79
2025-09-13,Tomato (طماطم),4965.73
2025-09-14,Tomato (طماطم),4901.46
2025-09-15,Tomato (طماطم),4838.62
2025-09-16,Tomato (طماطم),4827.16
2025-09-17,Tomato (طماطم),4840.64
2025-09-18,Tomato (طماطم),4869.49
2025-09-19,Tomato (طماطم),4989.93
2025-09-20,Tomato (طماطم),4869.27
2025-09-21,Tomato (طماطم),4891.49
2025-09-22,Tomato (طماطم),4855.39
2025-09-23,Tomato (طماطم),4817.81
2025-09-24,Tomato (طماطم),4778.54
2025-09-25,Tomato (طماطم),4724.81
2025-09-26,Tomato (طماطم),4800.73
2025-09-27,Tomato (طماطم),4834.53
2025-09-28,Tomato (طماطم),4827.37
2025-09-29,Tomato (طماطم),4886.59
2025-09-30,Tomato (طماطم),4802.63
2025-10-01,Tomato (طماطم),4727.76
2025-10-02,Tomato (طماطم),4610.53
2025-10-03,Tomato (طماطم),4567.24
2025-10-04,Tomato (طماطم),4567.0
2025-10-05,Tomato (طماطم),4563.83
2025-10-06,Tomato (طماطم),4563.0
2025-10-07,Tomato (طماطم),4484.16
2025-10-08,Tomato (طماطم),4516.05
2025-10-09,Tomato (طماطم),4519.78
2025-10-10,Tomato (طماطم),4548.21
2025-10-11,Tomato (طماطم),4445.37
2025-10-12,Tomato (طماطم),4452.76
2025-10-13,Tomato (طماطم),4385.23
2025-10-14,Tomato (طماطم),4357.24
2025-10-15,Tomato (طماطم),4375.88
2025-10-16,Tomato (طماطم),4372.38
2025-10-17,Tomato (طماطم),4321.8
2025-10-18,Tomato (طماطم),4314.14
2025-10-19,Tomato (طماطم),4229.64
2025-10-20,Tomato (طماطم),4279.27
2025-10-21,Tomato (طماطم),4261.18
2025-10-22,Tomato (طماطم),4309.32
2025-10-23,Tomato (طماطم),4275.27
2025-10-24,Tomato (طماطم),4241.41
2025-10-25,Tomato (طماطم),4195.59
2025-10-26,Tomato (طماطم),4231.84
2025-10-27,Tomato (طماطم),4188.87
2025-10-28,Tomato (طماطم),4213.66
2025-10-29,Tomato (طماطم),4187.17
2025-10-30,Tomato (طماطم),4081.08
2025-10-31,Tomato (طماطم),4045.33
2025-11-01,Tomato (طماطم),3979.22
2025-11-02,Tomato (طماطم),3973.83
2025-11-03,Tomato (طماطم),3907.31
2025-11-04,Tomato (طماطم),3946.68
2025-11-05,Tomato (طماطم),3935.28
2025-11-06,Tomato (طماطم),3919.64
2025-11-07,Tomato (طماطم),3945.75
2025-11-08,Tomato (طماطم),3987.36
2025-11-09,Tomato (طماطم),3979.85
2025-11-10,Tomato (طماطم),3934.88
2025-11-11,Tomato (طماطم),3839.86
2025-11-12,Tomato (طماطم),3799.33
2025-11-13,Tomato (طماطم),3762.35
2025-11-14,Tomato (طماطم),3761.67
2025-11-15,Tomato (طماطم),3738.48
2025-11-16,Tomato (طماطم),3767.05
2025-11-17,Tomato (طماطم),3730.67
2025-11-18,Tomato (طماطم),3722.2
2025-11-19,Tomato (طماطم),3775.89
2025-11-20,Tomato (طماطم),3787.57
2025-11-21,Tomato (طماطم),3779.28
2025-11-22,Tomato (طماطم),3743.99
2025-11-23,Tomato (طماطم),3707.26
2025-11-24,Tomato (طماطم),3659.78
2025-11-25,Tomato (طماطم),3627.89
2025-11-26,Tomato (طماطم),3660.95
2025-11-27,Tomato (طماطم),3645.25
2025-11-28,Tomato (طماطم),3573.28
2025-11-29,Tomato (طماطم),3657.32
2025-11-30,Tomato (طماطم),3669.08
2025-12-01,Tomato (طماطم),3594.62
2025-12-02,Tomato (طماطم),3568.54
2025-12-03,Tomato (طماطم),3570.22
2025-12-04,Tomato (طماطم),3651.71
2025-12-05,Tomato (طماطم),3592.7
2025-12-06,Tomato (طماطم),3638.03
2025-12-07,Tomato (طماطم),3704.66
2025-12-08,Tomato (طماطم),3670.01
2025-12-09,Tomato (طماطم),3653.05
2025-12-10,Tomato (طماطم),3598.29
2025-12-11,Tomato (طماطم),3585.3
2025-12-12,Tomato (طماطم),3580.8
2025-12-13,Tomato (طماطم),3611.24
2025-12-14,Tomato (طماطم),3663.34
2025-12-15,Tomato (طماطم),3623.67
2025-12-16,Tomato (طماطم),3523.18
2025-12-17,Tomato (طماطم),3520.13
2025-12-18,Tomato (طماطم),3532.96
2025-12-19,Tomato (طماطم),3543.72
2025-12-20,Tomato (طماطم),3525.81
2025-12-21,Tomato (طماطم),3530.62
2025-12-22,Tomato (طماطم),3605.11
2025-12-23,Tomato (طماطم),3623.05
2025-12-24,Tomato (طماطم),3603.38
2025-12-25,Tomato (طماطم),3577.51
2025-12-26,Tomato (طماطم),3568.31
2025-12-27,Tomato (طماطم),3649.57
2025-12-28,Tomato (طماطم),3639.97
2025-12-29,Tomato (طماطم),3638.7
2025-12-30,Tomato (طماطم),3614.44
2025-12-31,Tomato (طماطم),3669.39
2023-01-01,Onion (بصل),5607.95
2023-01-02,Onion (بصل),5633.05
2023-01-03,Onion (بصل),5638.07
2023-01-04,Onion (بصل),5640.73
2023-01-05,Onion (بصل),5510.38
2023-01-06,Onion (بصل),5552.31
2023-01-07,Onion (بصل),5560.79
2023-01-08,Onion (بصل),5585.61
2023-01-09,Onion (بصل),5547.89
2023-01-10,Onion (بصل),5528.31
2023-01-11,Onion (بصل),5507.43
2023-01-12,Onion (بصل),5565.5
2023-01-13,Onion (بصل),5546.71
2023-01-14,Onion (بصل),5663.44
2023-01-15,Onion (بصل),5689.48
2023-01-16,Onion (بصل),5621.81
2023-01-17,Onion (بصل),5617.38
2023-01-18,Onion (بصل),5584.34
2023-01-19,Onion (بصل),5466.59
2023-01-20,Onion (بصل),5557.65
2023-01-21,Onion (بصل),5599.57
2023-01-22,Onion (بصل),5632.28
2023-01-23,Onion (بصل),5644.92
2023-01-24,Onion (بصل),5572.59
2023-01-25,Onion (بصل),5549.81
2023-01-26,Onion (بصل),5600.08
2023-01-27,Onion (بصل),5546.37
2023-01-28,Onion (بصل),5411.37
2023-01-29,Onion (بصل),5403.27
2023-01-30,Onion (بصل),5400.0
2023-01-31,Onion (بصل),5412.12
2023-02-01,Onion (بصل),5456.98
2023-02-02,Onion (بصل),5496.98
2023-02-03,Onion (بصل),5516.28
2023-02-04,Onion (بصل),5587.23
2023-02-05,Onion (بصل),5509.01
2023-02-06,Onion (بصل),5542.21
2023-02-07,Onion (بصل),5582.25
2023-02-08,Onion (بصل),5519.78
2023-02-09,Onion (بصل),5442.94
2023-02-10,Onion (بصل),5407.86
2023-02-11,Onion (بصل),5377.54
2023-02-12,Onion (بصل),5425.16
2023-02-13,Onion (بصل),5397.66
2023-02-14,Onion (بصل),5356.97
2023-02-15,Onion (بصل),5329.86
2023-02-16,Onion (بصل),5398.02
2023-02-17,Onion (بصل),5405.47
2023-02-18,Onion (بصل),5402.46
2023-02-19,Onion (بصل),5403.36
2023-02-20,Onion (بصل),5481.48
2023-02-21,Onion (بصل),5447.43
2023-02-22,Onion (بصل),5527.03
2023-02-23,Onion (بصل),5545.95
2023-02-24,Onion (بصل),5544.57
2023-02-25,Onion (بصل),5689.65
2023-02-26,Onion (بصل),5639.21
2023-02-27,Onion (بصل),5627.46
2023-02-28,Onion (بصل),5567.47
2023-03-01,Onion (بصل),5627.73
2023-03-02,Onion (بصل),5728.58
2023-03-03,Onion (بصل),5828.46
2023-03-04,Onion (بصل),5903.88
2023-03-05,Onion (بصل),5901.19
2023-03-06,Onion (بصل),5889.34
2023-03-07,Onion (بصل),5805.74
2023-03-08,Onion (بصل),5926.1
2023-03-09,Onion (بصل),5960.33
2023-03-10,Onion (بصل),5941.78
2023-03-11,Onion (بصل),6023.38
2023-03-12,Onion (بصل),5978.49
2023-03-13,Onion (بصل),6009.53
2023-03-14,Onion (بصل),6008.75
2023-03-15,Onion (بصل),6052.64
2023-03-16,Onion (بصل),6057.96
2023-03-17,Onion (بصل),5987.01
2023-03-18,Onion (بصل),6000.06
2023-03-19,Onion (بصل),6066.67
2023-03-20,Onion (بصل),6074.03
2023-03-21,Onion (بصل),6125.66
2023-03-22,Onion (بصل),6077.18
2023-03-23,Onion (بصل),6084.78
2023-03-24,Onion (بصل),6059.51
2023-03-25,Onion (بصل),6109.69
2023-03-26,Onion (بصل),6120.53
2023-03-27,Onion (بصل),6167.62
2023-03-28,Onion (بصل),6236.58
2023-03-29,Onion (بصل),6283.78
2023-03-30,Onion (بصل),6307.96
2023-03-31,Onion (بصل),6262.22
2023-04-01,Onion (بصل),6271.23
2023-04-02,Onion (بصل),6251.08
2023-04-03,Onion (بصل),6241.32
2023-04-04,Onion (بصل),6229.88
2023-04-05,Onion (بصل),6185.13
2023-04-06,Onion (بصل),6086.61
2023-04-07,Onion (بصل),6058.98
2023-04-08,Onion (بصل),6078.72
2023-04-09,Onion (بصل),6013.66
2023-04-10,Onion (بصل),6023.58
2023-04-11,Onion (بصل),6137.14
2023-04-12,Onion (بصل),6202.42
2023-04-13,Onion (بصل),6301.79
2023-04-14,Onion (بصل),6332.25
2023-04-15,Onion (بصل),6405.37
2023-04-16,Onion (بصل),6374.43
2023-04-17,Onion (بصل),6347.82
2023-04-18,Onion (بصل),6205.96
2023-04-19,Onion (بصل),6279.94
2023-04-20,Onion (بصل),6373.35
2023-04-21,Onion (بصل),6351.57
2023-04-22,Onion (بصل),6346.19
2023-04-23,Onion (بصل),6313.26
